locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAMPPICK_00351	CDS	1539	bmr3_1			Multidrug resistance protein 3
FAMPPICK_00352	CDS	465				hypothetical protein
FAMPPICK_00353	CDS	630				hypothetical protein
FAMPPICK_00354	CDS	762				hypothetical protein
FAMPPICK_00355	CDS	1341	aroP		COG1113	Aromatic amino acid transport protein AroP
FAMPPICK_00356	CDS	597				hypothetical protein
FAMPPICK_00357	CDS	819	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
FAMPPICK_00358	CDS	594	tmrB			Tunicamycin resistance protein
FAMPPICK_00359	CDS	561	aroK	2.7.1.71	COG0703	Shikimate kinase
FAMPPICK_00360	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
FAMPPICK_00361	CDS	975	oxyR			Hydrogen peroxide-inducible genes activator
FAMPPICK_00362	CDS	957	cah	3.1.1.41	COG3458	Cephalosporin-C deacetylase
FAMPPICK_00363	CDS	783				hypothetical protein
FAMPPICK_00364	CDS	912	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
FAMPPICK_00365	CDS	1548	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
FAMPPICK_00366	CDS	942	putP_1		COG0591	High-affinity proline transporter PutP
FAMPPICK_00367	CDS	471	putP_2		COG0591	High-affinity proline transporter PutP
FAMPPICK_00368	CDS	1236	putR_1			Proline-responsive transcriptional activator PutR
FAMPPICK_00369	CDS	858			COG3689	Putative two-component membrane permease complex subunit SMU_746c
FAMPPICK_00370	CDS	885			COG0701	Putative two-component membrane permease complex subunit SMU_747c
FAMPPICK_00371	CDS	855	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
FAMPPICK_00372	CDS	1011	ycgT	1.18.1.2	COG0492	Ferredoxin--NADP reductase 1
FAMPPICK_00373	CDS	1446	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
FAMPPICK_00374	CDS	321	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
FAMPPICK_00375	CDS	2418	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
FAMPPICK_00376	CDS	2133	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
FAMPPICK_00377	CDS	2316	nasB		COG1251	Assimilatory nitrate reductase electron transfer subunit
FAMPPICK_00378	CDS	1206	nasA			Nitrate transporter
FAMPPICK_00379	CDS	915	folE2	3.5.4.16		GTP cyclohydrolase FolE2
FAMPPICK_00380	CDS	585	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
FAMPPICK_00381	CDS	1194	yciC		COG0523	Putative metal chaperone YciC
FAMPPICK_00382	CDS	681	yecS		COG0765	L-cystine transport system permease protein YecS
FAMPPICK_00383	CDS	864	yckB		COG0834	putative ABC transporter extracellular-binding protein YckB
FAMPPICK_00384	CDS	102				hypothetical protein
FAMPPICK_00385	CDS	90				hypothetical protein
FAMPPICK_00386	CDS	456				hypothetical protein
FAMPPICK_00387	CDS	333				hypothetical protein
FAMPPICK_00388	CDS	1434	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
FAMPPICK_00389	CDS	399	nin			DNA-entry nuclease inhibitor
FAMPPICK_00390	CDS	450	nucB_1	3.-.-.-		Sporulation-specific extracellular nuclease
FAMPPICK_00391	CDS	1722				hypothetical protein
FAMPPICK_00392	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
FAMPPICK_00393	CDS	633	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
FAMPPICK_00394	CDS	363	hxlR_1		COG1733	HTH-type transcriptional activator HxlR
FAMPPICK_00395	CDS	10764	srfAA		COG0318	Surfactin synthase subunit 1
FAMPPICK_00396	CDS	10752	srfAB			Surfactin synthase subunit 2
FAMPPICK_00397	CDS	3828	srfAC		COG3319	Surfactin synthase subunit 3
FAMPPICK_00398	CDS	729	srfAD	3.1.2.-	COG3208	Surfactin synthase thioesterase subunit
FAMPPICK_00399	CDS	1227				hypothetical protein
FAMPPICK_00400	CDS	558				hypothetical protein
FAMPPICK_00401	CDS	939				hypothetical protein
FAMPPICK_00402	CDS	1335	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
FAMPPICK_00403	CDS	675	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
FAMPPICK_00404	CDS	648				hypothetical protein
FAMPPICK_00405	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
FAMPPICK_00406	CDS	705	tcyB		COG0765	L-cystine transport system permease protein TcyB
FAMPPICK_00407	CDS	807	tcyA		COG0834	L-cystine-binding protein TcyA
FAMPPICK_00408	CDS	873	benM			HTH-type transcriptional regulator BenM
FAMPPICK_00409	CDS	615	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
FAMPPICK_00410	CDS	1422	bsdC	4.1.1.61	COG0043	Phenolic acid decarboxylase
FAMPPICK_00411	CDS	228	bsdD			Protein BsdD
FAMPPICK_00412	CDS	465				hypothetical protein
FAMPPICK_00413	CDS	846	pip	3.4.11.5		Proline iminopeptidase
FAMPPICK_00414	CDS	1479	dtpT		COG3104	Di-/tripeptide transporter
FAMPPICK_00415	CDS	1755				hypothetical protein
FAMPPICK_00416	CDS	222				hypothetical protein
FAMPPICK_00417	CDS	1635	gerBA_1			Spore germination protein B1
FAMPPICK_00418	CDS	1224	gerBC_1			Spore germination protein B3
FAMPPICK_00419	CDS	1122	yndE_1			Spore germination protein YndE
FAMPPICK_00420	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
FAMPPICK_00421	CDS	1461				hypothetical protein
FAMPPICK_00422	CDS	684	srrA_1		COG0745	Transcriptional regulatory protein SrrA
FAMPPICK_00423	CDS	1419	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
FAMPPICK_00424	CDS	1149	rapF_1	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
FAMPPICK_00425	CDS	123	phrC			Phosphatase RapC inhibitor
FAMPPICK_00426	CDS	90				hypothetical protein
FAMPPICK_00427	CDS	114				hypothetical protein
FAMPPICK_00428	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
FAMPPICK_00429	CDS	951	yclN		COG4606	Petrobactin import system permease protein YclN
FAMPPICK_00430	CDS	948	yclO		COG4605	Petrobactin import system permease protein YclO
FAMPPICK_00431	CDS	759	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
FAMPPICK_00432	CDS	954	yclQ		COG4607	Petrobactin-binding protein YclQ
FAMPPICK_00433	CDS	1419	farB			Fatty acid resistance protein FarB
FAMPPICK_00434	CDS	879				hypothetical protein
FAMPPICK_00435	CDS	750	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
FAMPPICK_00436	CDS	288	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
FAMPPICK_00437	CDS	315				hypothetical protein
FAMPPICK_00438	CDS	1440	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
FAMPPICK_00439	CDS	1311	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
FAMPPICK_00440	CDS	1389	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
FAMPPICK_00441	CDS	864	glcU		COG4975	Glucose uptake protein GlcU
FAMPPICK_00442	CDS	786	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
FAMPPICK_00443	CDS	615	ycnI		COG4549	putative protein YcnI
FAMPPICK_00444	CDS	1626	ycnJ		COG1276	Copper transport protein YcnJ
FAMPPICK_00445	CDS	573	ycnK		COG1349	HTH-type transcriptional repressor YcnK
FAMPPICK_00446	CDS	354	ycnL			putative protein YcnL
FAMPPICK_00447	CDS	1437	mtlA			PTS system mannitol-specific EIICB component
FAMPPICK_00448	CDS	432	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
FAMPPICK_00449	CDS	1122	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
FAMPPICK_00450	CDS	1059	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
FAMPPICK_00451	CDS	243				hypothetical protein
FAMPPICK_00452	CDS	426	sipU	3.4.21.89	COG0681	Signal peptidase I U
FAMPPICK_00453	CDS	609				hypothetical protein
FAMPPICK_00454	CDS	393	fabZ_1	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
FAMPPICK_00455	CDS	165				hypothetical protein
FAMPPICK_00456	CDS	750	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
FAMPPICK_00457	CDS	774	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
FAMPPICK_00458	CDS	1215	mntH_1			Divalent metal cation transporter MntH
FAMPPICK_00459	CDS	792		4.2.1.-	COG4336	Putative hydro-lyase
FAMPPICK_00460	CDS	723	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
FAMPPICK_00461	CDS	1008	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
FAMPPICK_00462	CDS	756	kipR		COG1414	HTH-type transcriptional regulator KipR
FAMPPICK_00463	CDS	642	lipC_1	3.-.-.-	COG2755	Spore germination lipase LipC
FAMPPICK_00464	CDS	246				hypothetical protein
FAMPPICK_00465	CDS	288				hypothetical protein
FAMPPICK_00466	CDS	2007	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
FAMPPICK_00467	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
FAMPPICK_00468	CDS	2085	mtlR			Transcriptional regulator MtlR
FAMPPICK_00469	CDS	1512	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FAMPPICK_00470	CDS	597	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FAMPPICK_00471	CDS	861	ydaD_1	1.-.-.-		General stress protein 39
FAMPPICK_00472	CDS	504	ydaE	5.3.1.15	COG3822	putative D-lyxose ketol-isomerase
FAMPPICK_00473	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
FAMPPICK_00474	CDS	423	ydaG		COG3871	General stress protein 26
FAMPPICK_00475	CDS	810	amj			Lipid II flippase Amj
FAMPPICK_00476	CDS	291				hypothetical protein
FAMPPICK_00477	CDS	435	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
FAMPPICK_00478	CDS	2184	topB	5.6.2.1	COG0550	DNA topoisomerase 3
FAMPPICK_00479	CDS	1089				hypothetical protein
FAMPPICK_00480	CDS	852	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
FAMPPICK_00481	CDS	1731				hypothetical protein
FAMPPICK_00482	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
FAMPPICK_00483	CDS	2121				hypothetical protein
FAMPPICK_00484	CDS	1824	kimA		COG0531	Potassium transporter KimA
FAMPPICK_00485	CDS	450	rppH	3.6.1.-		RNA pyrophosphohydrolase
FAMPPICK_00486	CDS	1725	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
FAMPPICK_00487	CDS	267				hypothetical protein
FAMPPICK_00488	CDS	1278	mntH_2		COG1914	Divalent metal cation transporter MntH
FAMPPICK_00489	CDS	258				hypothetical protein
FAMPPICK_00490	CDS	453				hypothetical protein
FAMPPICK_00491	CDS	819				hypothetical protein
FAMPPICK_00492	CDS	372	gsiB		COG3729	Glucose starvation-inducible protein B
FAMPPICK_00493	CDS	342				hypothetical protein
FAMPPICK_00494	CDS	360				hypothetical protein
FAMPPICK_00495	CDS	822	ydbD_1	1.11.1.6	COG3546	putative manganese catalase
FAMPPICK_00496	CDS	1053	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
FAMPPICK_00497	CDS	1608	dcuS_1	2.7.13.3	COG3290	Sensor histidine kinase DcuS
FAMPPICK_00498	CDS	681	dcuR_1		COG4565	Transcriptional regulatory protein DcuR
FAMPPICK_00499	CDS	1266	dctA		COG1301	C4-dicarboxylate transport protein
FAMPPICK_00500	CDS	1053				hypothetical protein
FAMPPICK_00501	CDS	927	bcrA_2			Bacitracin transport ATP-binding protein BcrA
FAMPPICK_00502	CDS	768				hypothetical protein
FAMPPICK_00503	CDS	336				hypothetical protein
FAMPPICK_00504	CDS	1146	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
FAMPPICK_00505	CDS	147				hypothetical protein
FAMPPICK_00506	CDS	165				hypothetical protein
FAMPPICK_00507	CDS	873	mneS_1		COG0053	Manganese efflux system protein MneS
FAMPPICK_00508	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
FAMPPICK_00509	CDS	1086	ddl	6.3.2.4		D-alanine--D-alanine ligase
FAMPPICK_00510	CDS	1446	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
FAMPPICK_00511	CDS	1485	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
FAMPPICK_00512	CDS	480				hypothetical protein
FAMPPICK_00513	CDS	1482				hypothetical protein
FAMPPICK_00514	CDS	600	glpG	3.4.21.105		Rhomboid protease GlpG
FAMPPICK_00515	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
FAMPPICK_00516	CDS	1122	ydcC		COG2834	Sporulation protein YdcC
FAMPPICK_00517	CDS	1170	alr	5.1.1.1		Alanine racemase
FAMPPICK_00518	CDS	282	ndoAI		COG0864	Antitoxin EndoAI
FAMPPICK_00519	CDS	351	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
FAMPPICK_00520	CDS	822	rsbRA		COG1366	RsbT co-antagonist protein RsbRA
FAMPPICK_00521	CDS	366	rsbS		COG1366	RsbT antagonist protein RsbS
FAMPPICK_00522	CDS	402	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
FAMPPICK_00523	CDS	1008	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
FAMPPICK_00524	CDS	330	rsbV		COG1366	Anti-sigma-B factor antagonist
FAMPPICK_00525	CDS	483	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
FAMPPICK_00526	CDS	789	sigB		COG1191	RNA polymerase sigma-B factor
FAMPPICK_00527	CDS	600	rsbX	3.1.3.3		Phosphoserine phosphatase RsbX
FAMPPICK_00528	CDS	117				hypothetical protein
FAMPPICK_00529	CDS	162				hypothetical protein
FAMPPICK_00530	CDS	162				hypothetical protein
FAMPPICK_00531	CDS	441				hypothetical protein
FAMPPICK_00532	CDS	444				hypothetical protein
FAMPPICK_00533	CDS	2160	yhgF		COG2183	Protein YhgF
FAMPPICK_00534	CDS	453				Protein SprT-like protein
FAMPPICK_00535	tRNA	75				tRNA-Asn(gtt)
FAMPPICK_00536	tRNA	91				tRNA-Ser(gct)
FAMPPICK_00537	tRNA	72				tRNA-Glu(ttc)
FAMPPICK_00538	tRNA	75				tRNA-Gln(ttg)
FAMPPICK_00539	tRNA	76				tRNA-Lys(ttt)
FAMPPICK_00540	tRNA	83				tRNA-Leu(tag)
FAMPPICK_00541	tRNA	84				tRNA-Leu(gag)
FAMPPICK_00542	CDS	1107	xerC_1			Tyrosine recombinase XerC
FAMPPICK_00543	CDS	510	immA	3.4.-.-	COG2856	Metallopeptidase ImmA
FAMPPICK_00544	CDS	384	immR		COG1396	HTH-type transcriptional regulator ImmR
FAMPPICK_00545	CDS	195	xis			ICEBs1 excisionase
FAMPPICK_00546	CDS	261				hypothetical protein
FAMPPICK_00547	CDS	261				hypothetical protein
FAMPPICK_00548	CDS	381				hypothetical protein
FAMPPICK_00549	CDS	1443				hypothetical protein
FAMPPICK_00550	CDS	1059				hypothetical protein
FAMPPICK_00551	CDS	270				hypothetical protein
FAMPPICK_00552	CDS	291				hypothetical protein
FAMPPICK_00553	CDS	219				hypothetical protein
FAMPPICK_00554	CDS	1065				hypothetical protein
FAMPPICK_00555	CDS	249				hypothetical protein
FAMPPICK_00556	CDS	525				hypothetical protein
FAMPPICK_00557	CDS	2307				hypothetical protein
FAMPPICK_00558	CDS	327				hypothetical protein
FAMPPICK_00559	CDS	2439				hypothetical protein
FAMPPICK_00560	CDS	990				hypothetical protein
FAMPPICK_00561	CDS	507				hypothetical protein
FAMPPICK_00562	CDS	381				hypothetical protein
FAMPPICK_00563	CDS	801				hypothetical protein
FAMPPICK_00564	CDS	1176	rapI	3.1.-.-		Response regulator aspartate phosphatase I
FAMPPICK_00565	CDS	120				hypothetical protein
FAMPPICK_00566	CDS	930				hypothetical protein
FAMPPICK_00567	CDS	1020				hypothetical protein
FAMPPICK_00568	CDS	411	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
FAMPPICK_00569	CDS	450	lrpC_3		COG1522	HTH-type transcriptional regulator LrpC
FAMPPICK_00570	CDS	543	sttH	3.5.2.19		Streptothricin hydrolase
FAMPPICK_00571	CDS	765				hypothetical protein
FAMPPICK_00572	CDS	1311	rfnT_1			Riboflavin transporter RfnT
FAMPPICK_00573	CDS	192				hypothetical protein
FAMPPICK_00574	CDS	177				hypothetical protein
FAMPPICK_00575	CDS	687				hypothetical protein
FAMPPICK_00576	CDS	186				hypothetical protein
FAMPPICK_00577	CDS	594	ydeA_1	3.2.-.-	COG0693	putative protease YdeA
FAMPPICK_00578	CDS	201	cspC		COG1278	Cold shock protein CspC
FAMPPICK_00579	CDS	462	carD		COG1329	RNA polymerase-binding transcription factor CarD
FAMPPICK_00580	CDS	231				hypothetical protein
FAMPPICK_00581	CDS	876	rhaS_3			HTH-type transcriptional activator RhaS
FAMPPICK_00582	CDS	960	yicL		COG0697	putative inner membrane transporter YicL
FAMPPICK_00583	CDS	873	rhaR_1			HTH-type transcriptional activator RhaR
FAMPPICK_00584	CDS	1389	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
FAMPPICK_00585	CDS	1290	rfnT_2			Riboflavin transporter RfnT
FAMPPICK_00586	CDS	375				hypothetical protein
FAMPPICK_00587	CDS	594				hypothetical protein
FAMPPICK_00588	CDS	660				hypothetical protein
FAMPPICK_00589	CDS	864				hypothetical protein
FAMPPICK_00590	CDS	1392	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
FAMPPICK_00591	CDS	426				hypothetical protein
FAMPPICK_00592	CDS	573	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
FAMPPICK_00593	CDS	330	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
FAMPPICK_00594	CDS	873				hypothetical protein
FAMPPICK_00595	CDS	387	yybR_1		COG1733	putative HTH-type transcriptional regulator YybR
FAMPPICK_00596	CDS	585	ywrO_1	1.6.99.-	COG2249	General stress protein 14
FAMPPICK_00597	CDS	1188				hypothetical protein
FAMPPICK_00598	CDS	597	tetR			DNA-binding transcriptional repressor TetR
FAMPPICK_00599	CDS	336	aseR		COG0640	HTH-type transcriptional repressor AseR
FAMPPICK_00600	CDS	1308	arsB_1		COG1055	Arsenical pump membrane protein
FAMPPICK_00601	CDS	777				hypothetical protein
FAMPPICK_00602	CDS	921				hypothetical protein
FAMPPICK_00603	CDS	1449	norG_1		COG1167	HTH-type transcriptional regulator NorG
FAMPPICK_00604	CDS	624				hypothetical protein
FAMPPICK_00605	CDS	681				hypothetical protein
FAMPPICK_00606	CDS	444				hypothetical protein
FAMPPICK_00607	CDS	174				hypothetical protein
FAMPPICK_00608	CDS	1164				hypothetical protein
FAMPPICK_00609	CDS	642	lnrK_1		COG2197	Transcriptional regulatory protein LnrK
FAMPPICK_00610	CDS	2175	ydfJ		COG2409	Membrane protein YdfJ
FAMPPICK_00611	CDS	903	nap	3.1.1.1	COG0596	putative carboxylesterase nap
FAMPPICK_00612	CDS	690	ydfK		COG1811	putative membrane protein YdfK
FAMPPICK_00613	CDS	813				hypothetical protein
FAMPPICK_00614	CDS	894	mneP		COG0053	Manganese efflux system protein MneP
FAMPPICK_00615	CDS	621	mhqN	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
FAMPPICK_00616	CDS	939	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
FAMPPICK_00617	CDS	390	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
FAMPPICK_00618	CDS	339				hypothetical protein
FAMPPICK_00619	CDS	237				hypothetical protein
FAMPPICK_00620	CDS	294				hypothetical protein
FAMPPICK_00621	CDS	231				hypothetical protein
FAMPPICK_00622	CDS	678				hypothetical protein
FAMPPICK_00623	CDS	708				hypothetical protein
FAMPPICK_00624	CDS	432	cotP		COG0071	Spore coat protein P
FAMPPICK_00625	CDS	243				hypothetical protein
FAMPPICK_00626	CDS	273				hypothetical protein
FAMPPICK_00627	CDS	588				hypothetical protein
FAMPPICK_00628	CDS	345				hypothetical protein
FAMPPICK_00629	CDS	474	yycN_1	2.3.1.-	COG0454	putative N-acetyltransferase YycN
FAMPPICK_00630	CDS	1644	vmlR			ABC-F type ribosomal protection protein VmlR
FAMPPICK_00631	CDS	1377	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
FAMPPICK_00632	CDS	519				hypothetical protein
FAMPPICK_00633	CDS	513				hypothetical protein
FAMPPICK_00634	CDS	2658	ydgH		COG2409	Putative membrane protein YdgH
FAMPPICK_00635	CDS	630	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
FAMPPICK_00636	CDS	435	slyA			Transcriptional regulator SlyA
FAMPPICK_00637	CDS	1209	bcr			Bicyclomycin resistance protein
FAMPPICK_00638	CDS	738				hypothetical protein
FAMPPICK_00639	CDS	675	rspR		COG1802	HTH-type transcriptional repressor RspR
FAMPPICK_00640	CDS	1263	ydhD_1	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
FAMPPICK_00641	CDS	1188	tylCV	2.4.1.318		Demethyllactenocin mycarosyltransferase
FAMPPICK_00642	CDS	711				hypothetical protein
FAMPPICK_00643	CDS	1389	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
FAMPPICK_00644	CDS	372	fra		COG5646	Intracellular iron chaperone frataxin
FAMPPICK_00645	CDS	498				hypothetical protein
FAMPPICK_00646	CDS	480				hypothetical protein
FAMPPICK_00647	CDS	978				hypothetical protein
FAMPPICK_00648	CDS	567	ydhK			putative protein YdhK
FAMPPICK_00649	CDS	1167	pbuE_3		COG2814	Purine efflux pump PbuE
FAMPPICK_00650	CDS	312	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
FAMPPICK_00651	CDS	333	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
FAMPPICK_00652	CDS	1329	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
FAMPPICK_00653	CDS	1398	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
FAMPPICK_00654	CDS	714	gmuR		COG2188	HTH-type transcriptional regulator GmuR
FAMPPICK_00655	CDS	900	gmuE	2.7.1.4	COG1940	Putative fructokinase
FAMPPICK_00656	CDS	948	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
FAMPPICK_00657	CDS	1089	gmuG	3.2.1.78	COG4124	Mannan endo-1,4-beta-mannosidase
FAMPPICK_00658	CDS	456				hypothetical protein
FAMPPICK_00659	CDS	195				hypothetical protein
FAMPPICK_00660	tRNA	77				tRNA-Arg(acg)
FAMPPICK_00661	tRNA	74				tRNA-Gly(tcc)
FAMPPICK_00662	rRNA	1547				16S ribosomal RNA
FAMPPICK_00663	rRNA	2925				23S ribosomal RNA
FAMPPICK_00664	rRNA	111				5S ribosomal RNA
FAMPPICK_00665	tRNA	77				tRNA-Met(cat)
FAMPPICK_00666	tRNA	77				tRNA-Asp(gtc)
FAMPPICK_00667	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
FAMPPICK_00668	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FAMPPICK_00669	CDS	690	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
FAMPPICK_00670	CDS	456	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
FAMPPICK_00671	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FAMPPICK_00672	CDS	1929	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
FAMPPICK_00673	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
FAMPPICK_00674	CDS	648	rex		COG2344	Redox-sensing transcriptional repressor Rex
FAMPPICK_00675	CDS	174	tatAy_1			Sec-independent protein translocase protein TatAy
FAMPPICK_00676	CDS	756	tatC2		COG0805	Sec-independent protein translocase protein TatCy
FAMPPICK_00677	CDS	192				hypothetical protein
FAMPPICK_00678	CDS	735	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
FAMPPICK_00679	CDS	285	groS		COG0234	10 kDa chaperonin
FAMPPICK_00680	CDS	1635	groL		COG0459	60 kDa chaperonin
FAMPPICK_00681	CDS	129				hypothetical protein
FAMPPICK_00682	CDS	381	ydiM			putative protein YdiM
FAMPPICK_00683	CDS	1284	ydiO	2.1.1.37	COG0270	putative BsuMI modification methylase subunit YdiO
FAMPPICK_00684	CDS	1170	ydiP	2.1.1.37	COG0270	putative BsuMI modification methylase subunit YdiP
FAMPPICK_00685	CDS	942	ydiR	3.1.21.4		Type-2 restriction enzyme BsuMI component YdiR
FAMPPICK_00686	CDS	1032	ydiS	3.1.21.4	COG1401	Type-2 restriction enzyme BsuMI component YdiS
FAMPPICK_00687	CDS	1398	ydjA_1	3.1.21.4		Type-2 restriction enzyme BsuMI component YdjA
FAMPPICK_00688	CDS	336				hypothetical protein
FAMPPICK_00689	CDS	2490				hypothetical protein
FAMPPICK_00690	CDS	1062	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
FAMPPICK_00691	CDS	1392	xylP_1			Isoprimeverose transporter
FAMPPICK_00692	CDS	963	scrK	2.7.1.4	COG0524	Fructokinase
FAMPPICK_00693	CDS	684	ydjF		COG1842	Phage shock protein A 
FAMPPICK_00694	CDS	1026				hypothetical protein
FAMPPICK_00695	CDS	765				hypothetical protein
FAMPPICK_00696	CDS	972				hypothetical protein
